,annee,G(i),WS10m,latitude,longitude
64,2013,170.46744292237443,4.301775114155252,42.5,-4
65,2014,182.1571815068493,4.0139143835616435,42.5,-4
66,2015,182.01180936073058,3.828587899543379,42.5,-4
67,2016,187.07724043715848,3.1676912568306013,42.5,-4
68,2013,147.01001255707763,3.651945205479452,43.0,-4
69,2014,161.80628082191782,3.207453196347032,43.0,-4
70,2015,160.0218093607306,3.157550228310502,43.0,-4
71,2016,157.2986623406193,3.1676912568306013,43.0,-4
72,2013,133.55380821917808,4.724908675799086,48.0,-4
73,2014,141.2490296803653,4.506086757990867,48.0,-4
74,2015,135.9706997716895,4.779481735159818,48.0,-4
75,2016,130.88890027322407,4.833729508196722,48.0,-4
76,2013,122.32440296803654,4.105454337899543,48.5,-4
77,2014,133.584350456621,3.812679223744292,48.5,-4
78,2015,127.32934474885846,4.101304794520548,48.5,-4
79,2016,132.37431238615665,6.801762295081967,48.5,-4
80,2013,116.29085273972602,4.994047945205479,50.5,-4
81,2014,122.56834703196347,4.666739726027397,50.5,-4
82,2015,119.97271461187215,5.203697488584475,50.5,-4
83,2016,122.80987249544626,6.3989776867030965,50.5,-4
84,2013,115.5358801369863,4.668196347031964,51.0,-4
85,2014,122.55513584474886,4.31614497716895,51.0,-4
86,2015,121.42180251141552,4.762939497716895,51.0,-4
87,2016,117.47181580145718,5.195894808743169,51.0,-4
88,2013,108.17710502283104,4.225520547945205,52.0,-4
89,2014,114.93533561643837,3.9334908675799083,52.0,-4
90,2015,113.55812671232876,4.22190296803653,52.0,-4
91,2016,113.567389571949,5.197515938069217,52.0,-4
92,2013,108.55392579908676,4.6128904109589035,52.5,-4
93,2014,112.14706849315068,4.298651826484019,52.5,-4
94,2015,109.64754566210046,4.6844394977168955,52.5,-4
95,2016,117.5526252276867,4.859556010928961,52.5,-4
96,2013,188.90874429223746,3.309151826484018,41.0,-3
97,2014,194.98934703196346,3.11325799086758,41.0,-3
98,2015,200.6814920091324,3.00387899543379,41.0,-3
99,2016,190.94677709471767,3.4365198087431694,41.0,-3
100,2013,180.25548401826484,3.4503618721461184,41.5,-3
101,2014,186.04554680365297,3.349533105022831,41.5,-3
102,2015,188.5532899543379,3.1072534246575345,41.5,-3
103,2016,189.0724715391621,3.4365198087431694,41.5,-3
104,2013,164.93682648401827,3.4259543378995434,42.0,-3
105,2014,172.39263584474887,2.920087899543379,42.0,-3
106,2015,178.11504452054794,2.8532865296803656,42.0,-3
107,2016,186.29005009107468,3.398628187613843,42.0,-3
108,2013,153.77108904109588,2.5002180365296804,42.5,-3
109,2014,167.67545547945204,2.1243127853881276,42.5,-3
110,2015,168.26141666666666,1.9356073059360728,42.5,-3
111,2016,179.7707513661202,3.0382149362477233,42.5,-3
112,2013,138.20578767123288,3.112011415525114,43.0,-3
113,2014,153.54974657534248,2.7054760273972605,43.0,-3
114,2015,151.1742283105023,2.6258698630136985,43.0,-3
115,2016,158.4271914845173,3.0382149362477233,43.0,-3
116,2013,133.22352283105025,4.059531963470319,48.0,-3
117,2014,144.61765639269404,3.857881278538813,48.0,-3
118,2015,138.2513401826484,4.104332191780822,48.0,-3
119,2016,132.96641051912567,4.4712499999999995,48.0,-3
120,2013,127.09721461187216,4.178347031963471,48.5,-3
121,2014,138.26579337899545,3.9418025114155255,48.5,-3
122,2015,132.0878196347032,4.146110730593607,48.5,-3
123,2016,132.14530737704916,6.86041325136612,48.5,-3
124,2013,120.186100456621,4.774820776255708,51.0,-3
125,2014,128.43603424657533,4.610586757990867,51.0,-3
126,2015,122.73766780821917,4.845367579908675,51.0,-3
127,2016,110.66928392531877,4.759659608378871,51.0,-3
128,2013,109.68956621004565,4.304993150684932,52.0,-3
129,2014,119.43993835616438,4.042396118721461,52.0,-3
130,2015,119.35874771689498,4.319270547945205,52.0,-3
131,2016,102.3255373406193,4.7680248178506375,52.0,-3
132,2013,106.27611643835617,4.449713470319635,52.5,-3
133,2014,114.99713470319635,4.22704794520548,52.5,-3
134,2015,117.4716700913242,4.511195205479452,52.5,-3
135,2016,100.17676229508197,4.519312386156648,52.5,-3
136,2013,179.34715525114157,3.6165810502283104,41.0,-2
137,2014,186.76017694063927,3.455603881278539,41.0,-2
138,2015,191.10630365296802,3.0902762557077623,41.0,-2
139,2016,188.65133652094718,3.411531193078324,41.0,-2
140,2013,180.52145433789954,2.869267123287671,41.5,-2
141,2014,186.90671232876713,2.6377111872146117,41.5,-2
142,2015,191.98772260273972,2.4563310502283104,41.5,-2
143,2016,185.2145218579235,3.411531193078324,41.5,-2
144,2013,168.9079805936073,3.108003424657534,42.0,-2
145,2014,178.22141780821917,2.6400502283105025,42.0,-2
146,2015,183.00977625570775,2.548158675799087,42.0,-2
147,2016,172.24220400728598,3.2207035519125684,42.0,-2
148,2013,169.78286872146117,3.52237899543379,42.5,-2
149,2014,177.71050342465753,3.3059155251141554,42.5,-2
150,2015,182.38996575342466,3.295197488584475,42.5,-2
151,2016,176.62342896174863,2.94859631147541,42.5,-2
152,2013,114.20503652968037,3.2741609589041096,43.0,-2
153,2014,122.33943036529679,2.848598173515982,43.0,-2
154,2015,126.23220662100455,2.658222602739726,43.0,-2
155,2016,132.5628028233151,2.94859631147541,43.0,-2
156,2013,144.89520662100458,4.210062785388128,47.0,-2
157,2014,157.911997716895,4.146964611872146,47.0,-2
158,2015,152.64415410958904,4.235764840182648,47.0,-2
159,2016,151.06866006375228,4.583747723132969,47.0,-2
160,2013,138.35331506849315,3.8223550228310503,47.5,-2
161,2014,152.50540410958905,3.6973755707762557,47.5,-2
162,2015,146.03393378995435,3.8255399543379,47.5,-2
163,2016,142.22699225865207,4.583747723132969,47.5,-2
164,2013,133.95607534246574,3.9620525114155254,48.0,-2
165,2014,144.51653538812786,3.804240867579909,48.0,-2
166,2015,141.3663892694064,3.9276255707762555,48.0,-2
167,2016,136.82481557377048,4.268304872495446,48.0,-2
168,2013,130.65623744292236,3.8116575342465757,48.5,-2
169,2014,141.55041210045664,3.6648595890410958,48.5,-2
170,2015,139.44167237442923,3.8082385844748856,48.5,-2
171,2016,139.60039503642986,6.41857126593807,48.5,-2
172,2013,116.76824200913242,4.421359589041096,51.0,-2
173,2014,129.65970776255708,4.2641541095890405,51.0,-2
174,2015,122.30412214611873,4.56968607305936,51.0,-2
175,2016,115.68240551001821,4.726412795992713,51.0,-2
176,2013,114.4696689497717,4.703577625570776,51.5,-2
177,2014,125.41776712328766,4.4915159817351595,51.5,-2
178,2015,120.0858105022831,4.770481735159817,51.5,-2
179,2016,116.16184426229508,4.654849726775956,51.5,-2
180,2013,110.31247945205479,4.737600456621005,52.0,-2
181,2014,121.96379452054795,4.5260627853881275,52.0,-2
182,2015,118.29987785388128,4.865036529680365,52.0,-2
183,2016,116.51843693078324,4.654849726775956,52.0,-2
184,2013,106.75807648401826,4.413913242009132,52.5,-2
185,2014,117.07232534246575,4.2743595890410955,52.5,-2
186,2015,115.36387214611872,4.526373287671233,52.5,-2
187,2016,113.2416404826958,4.655724043715847,52.5,-2
188,2013,179.60291210045662,3.4785022831050227,41.0,-1
189,2014,187.2988801369863,3.0739566210045663,41.0,-1
190,2015,191.4746107305936,2.9065970319634706,41.0,-1
191,2016,184.7808299180328,3.2894956739526413,41.0,-1
192,2013,184.19017808219178,4.53125799086758,41.5,-1
193,2014,191.25650456621005,3.937619863013699,41.5,-1
194,2015,195.22287100456623,3.995253424657534,41.5,-1
195,2016,182.27357581967215,3.2894956739526413,41.5,-1
196,2013,189.97805479452055,4.040380136986302,42.0,-1
197,2014,191.44787214611873,3.6426107305936073,42.0,-1
198,2015,196.44717351598175,3.9412134703196346,42.0,-1
199,2016,185.51869193989072,3.2039344262295084,42.0,-1
200,2013,172.51996232876712,3.346078767123288,42.5,-1
201,2014,177.36894748858447,3.0401358447488587,42.5,-1
202,2015,188.11724429223744,3.0692020547945202,42.5,-1
203,2016,186.88470173041895,2.655391621129326,42.5,-1
204,2013,146.44388926940638,3.0415627853881277,43.0,-1
205,2014,151.47726141552513,2.6603801369863014,43.0,-1
206,2015,161.35398401826484,2.639675799086758,43.0,-1
207,2016,156.3331841985428,2.655391621129326,43.0,-1
208,2013,142.01999771689498,2.445353881278539,43.5,-1
209,2014,150.6935993150685,2.3971940639269405,43.5,-1
210,2015,154.84054337899542,2.2089200913242006,43.5,-1
211,2016,161.87636270491802,2.629236111111111,43.5,-1
212,2013,144.18248173515983,2.46276598173516,44.0,-1
213,2014,153.28876369863013,2.4671997716894976,44.0,-1
214,2015,156.9554783105023,2.3669623287671233,44.0,-1
215,2016,161.05692281420764,2.9478244535519122,44.0,-1
216,2013,149.25337328767125,2.655049086757991,44.5,-1
217,2014,160.38490182648403,2.7054018264840183,44.5,-1
218,2015,160.82191894977169,2.6256232876712327,44.5,-1
219,2016,160.38187955373405,2.9478244535519122,44.5,-1
220,2013,146.84314611872145,2.931074200913242,45.0,-1
221,2014,157.62966552511415,2.9211381278538813,45.0,-1
222,2015,157.56812557077626,2.9132180365296803,45.0,-1
223,2016,159.08060678506376,3.3191029143897994,45.0,-1
224,2013,149.45400799086758,3.728038812785388,46.0,-1
225,2014,162.94355707762557,3.655376712328767,46.0,-1
226,2015,160.3226210045662,3.6502899543378997,46.0,-1
227,2016,147.3740664845173,3.702140255009107,46.0,-1
228,2013,145.41233447488585,3.5759075342465754,46.5,-1
229,2014,157.6606506849315,3.495335616438356,46.5,-1
230,2015,155.68388242009132,3.499349315068493,46.5,-1
231,2016,145.524522996357,3.9057695810564663,46.5,-1
232,2013,137.35156621004566,3.68411301369863,47.0,-1
233,2014,149.82054337899544,3.571321917808219,47.0,-1
234,2015,149.62373401826483,3.6387979452054795,47.0,-1
235,2016,140.67486452641165,3.933993624772313,47.0,-1
236,2013,136.63019520547945,3.9643652968036527,47.5,-1
237,2014,149.68147146118721,3.856513698630137,47.5,-1
238,2015,148.10493949771688,3.979833333333333,47.5,-1
239,2016,138.39356898907104,3.933993624772313,47.5,-1
240,2013,133.4811506849315,3.7945627853881283,48.0,-1
241,2014,144.4531815068493,3.673312785388128,48.0,-1
242,2015,144.16474771689496,3.7693926940639266,48.0,-1
243,2016,132.05649362477232,3.9693806921675776,48.0,-1
244,2013,125.87814269406392,3.4955365296803653,48.5,-1
245,2014,137.16225913242008,3.412546803652968,48.5,-1
246,2015,136.7313812785388,3.5537922374429227,48.5,-1
247,2016,132.8996630236794,4.39397427140255,48.5,-1
248,2013,122.66089726027397,3.6569029680365297,49.0,-1
249,2014,135.05738698630137,3.5679611872146118,49.0,-1
250,2015,132.98566666666667,3.742945205479452,49.0,-1
251,2016,131.30014799635703,4.39397427140255,49.0,-1
252,2013,120.23735616438356,4.674565068493151,51.0,-1
253,2014,132.25142465753424,4.507984018264841,51.0,-1
254,2015,126.27368378995433,4.767617579908676,51.0,-1
255,2016,118.22264116575593,4.616962659380692,51.0,-1
256,2013,113.60651940639269,4.215670091324201,51.5,-1
257,2014,125.73438356164382,4.025150684931507,51.5,-1
258,2015,120.83194748858449,4.362695205479452,51.5,-1
259,2016,116.2764492258652,4.595040983606557,51.5,-1
260,2013,111.57277168949771,4.3036152968036525,52.0,-1
261,2014,124.57644634703196,4.1693561643835615,52.0,-1
262,2015,119.55638470319636,4.472990867579909,52.0,-1
263,2016,116.87292805100182,4.595040983606557,52.0,-1
264,2013,111.20612214611872,4.769066210045661,52.5,-1
265,2014,120.94008675799085,4.61447602739726,52.5,-1
266,2015,120.57941095890409,4.95976598173516,52.5,-1
267,2016,113.7994410291439,4.706586976320583,52.5,-1
268,2013,185.1683127853881,3.9233972602739726,41.0,0
269,2014,191.52649885844747,3.3551187214611873,41.0,0
270,2015,193.65115981735158,3.3969600456621003,41.0,0
271,2016,196.89629439890712,2.9444421675774133,41.0,0
272,2013,197.369198630137,3.431292237442922,41.5,0
273,2014,195.66119292237443,2.98447602739726,41.5,0
274,2015,195.9885399543379,2.9794166666666664,41.5,0
275,2016,198.61581967213112,2.9444421675774133,41.5,0
276,2013,199.70935730593607,2.969827625570776,42.0,0
277,2014,198.5646997716895,2.7190285388127853,42.0,0
278,2015,199.77969748858447,2.5879965753424656,42.0,0
279,2016,194.181691712204,2.976039389799636,42.0,0
280,2013,170.95460273972603,1.6964223744292237,42.5,0
281,2014,168.26646347031962,1.5322191780821917,42.5,0
282,2015,175.89611301369862,1.4778664383561644,42.5,0
283,2016,176.81548383424408,2.361130464480874,42.5,0
284,2013,127.90762328767124,1.7833413242009133,43.0,0
285,2014,136.9770901826484,1.601472602739726,43.0,0
286,2015,146.23153652968037,1.4829611872146118,43.0,0
287,2016,148.10815004553734,2.361130464480874,43.0,0
288,2013,149.9096506849315,2.6010125570776252,43.5,0
289,2014,158.47147488584474,2.577341324200913,43.5,0
290,2015,160.27673515981735,2.4319360730593607,43.5,0
291,2016,152.5656397996357,2.5093761384335154,43.5,0
292,2013,146.07877397260273,2.649583333333333,44.0,0
293,2014,156.68242465753426,2.671917808219178,44.0,0
294,2015,160.98694748858446,2.5479155251141554,44.0,0
295,2016,157.43958333333333,2.914038023679417,44.0,0
296,2013,149.35495319634703,2.8250308219178084,44.5,0
297,2014,159.91580821917807,2.818617579908676,44.5,0
298,2015,162.02561872146117,2.7899086757990865,44.5,0
299,2016,155.9159437613843,2.914038023679417,44.5,0
300,2013,146.87062328767124,2.7658390410958904,45.0,0
301,2014,156.35606963470318,2.7749657534246577,45.0,0
302,2015,158.78194520547947,2.72308904109589,45.0,0
303,2016,152.48925432604736,3.214585610200364,45.0,0
304,2013,143.80398744292236,3.0349417808219177,45.5,0
305,2014,156.2064885844749,2.9770376712328765,45.5,0
306,2015,157.10758447488584,2.9598618721461185,45.5,0
307,2016,145.1726548269581,3.476133879781421,45.5,0
308,2013,143.2607876712329,3.3634303652968036,46.0,0
309,2014,155.4095525114155,3.3004931506849315,46.0,0
310,2015,154.79186415525115,3.2760924657534245,46.0,0
311,2016,145.44112704918035,3.476133879781421,46.0,0
312,2013,139.64100228310502,3.513255707762557,46.5,0
313,2014,153.41328424657533,3.4231141552511417,46.5,0
314,2015,153.83313470319635,3.451961187214612,46.5,0
315,2016,142.53667349726774,3.6978608834244078,46.5,0
316,2013,136.80075114155252,3.651780821917808,47.0,0
317,2014,151.12857990867582,3.6034269406392694,47.0,0
318,2015,151.88497716894977,3.6521495433789957,47.0,0
319,2016,141.06908128415301,3.896030282331512,47.0,0
320,2013,133.74801712328767,3.3748961187214612,47.5,0
321,2014,146.9537602739726,3.320431506849315,47.5,0
322,2015,146.7540901826484,3.4050456621004566,47.5,0
323,2016,136.22982809653917,3.896030282331512,47.5,0
324,2013,132.2651187214612,3.5609349315068495,48.0,0
325,2014,144.00469406392693,3.474567351598173,48.0,0
326,2015,144.7193812785388,3.620285388127854,48.0,0
327,2016,127.6876980874317,3.94911543715847,48.0,0
328,2013,128.51193607305936,3.5848059360730593,48.5,0
329,2014,137.5955878995434,3.44623401826484,48.5,0
330,2015,139.60707876712328,3.573691780821918,48.5,0
331,2016,130.69213797814209,4.171213570127505,48.5,0
332,2013,121.68062899543379,3.52087100456621,49.0,0
333,2014,131.38398744292238,3.467060502283105,49.0,0
334,2015,134.52231392694063,3.584038812785388,49.0,0
335,2016,133.37213911657557,4.171213570127505,49.0,0
336,2013,121.9543687214612,4.72594406392694,51.0,0
337,2014,134.3986598173516,4.5224680365296805,51.0,0
338,2015,130.577299086758,4.899922374429224,51.0,0
339,2016,119.76916894353369,4.924854280510018,51.0,0
340,2013,112.52217237442922,4.286335616438357,51.5,0
341,2014,126.38681392694063,4.113786529680365,51.5,0
342,2015,121.44350228310503,4.455641552511415,51.5,0
343,2016,119.61084927140254,4.701903460837887,51.5,0
344,2013,113.6269200913242,4.648182648401827,52.0,0
345,2014,123.82970319634703,4.462654109589041,52.0,0
346,2015,120.3322796803653,4.816929223744292,52.0,0
347,2016,118.4642793715847,4.701903460837887,52.0,0
348,2013,113.48703652968035,4.470514840182648,52.5,0
349,2014,122.03216210045662,4.38711301369863,52.5,0
350,2015,120.72868150684931,4.647054794520548,52.5,0
351,2016,118.74128870673952,4.727790300546449,52.5,0
352,2013,192.41796461187212,3.364005707762557,41.5,1
353,2014,191.97396347031963,2.855689497716895,41.5,1
354,2015,194.10056621004566,2.6647671232876715,41.5,1
355,2016,198.22570013661203,2.7551730418943534,41.5,1
356,2013,190.42845662100456,2.3139611872146117,42.0,1
357,2014,190.76710616438356,2.198050228310502,42.0,1
358,2015,196.2257111872146,2.0774497716894977,42.0,1
359,2016,196.3778756830601,2.5555077413479053,42.0,1
360,2013,149.3953002283105,1.8907442922374427,42.5,1
361,2014,154.6554589041096,1.6186632420091325,42.5,1
362,2015,169.25273401826485,1.554859589041096,42.5,1
363,2016,176.3387283697632,2.284394353369763,42.5,1
364,2013,129.63055022831048,1.7602488584474887,43.0,1
365,2014,139.30893264840182,1.5924828767123287,43.0,1
366,2015,140.08067579908675,1.53313698630137,43.0,1
367,2016,153.42666438979964,2.284394353369763,43.0,1
368,2013,150.99150228310504,3.0630776255707763,43.5,1
369,2014,164.02674429223745,3.042077625570776,43.5,1
370,2015,163.4374794520548,2.9682979452054794,43.5,1
371,2016,158.74687613843352,2.6950671675774136,43.5,1
372,2013,152.0062728310502,3.1358070776255706,44.0,1
373,2014,163.21177968036528,3.0993755707762554,44.0,1
374,2015,167.5073595890411,3.025423515981735,44.0,1
375,2016,158.43700591985427,3.1038763661202187,44.0,1
376,2013,147.7711689497717,3.1316632420091324,44.5,1
377,2014,158.0424109589041,3.0885148401826483,44.5,1
378,2015,163.80635502283104,3.0262922374429224,44.5,1
379,2016,155.6559107468124,3.1038763661202187,44.5,1
380,2013,143.1024988584475,2.6700468036529683,45.0,1
381,2014,154.01404223744294,2.6418424657534247,45.0,1
382,2015,159.2398698630137,2.557728310502283,45.0,1
383,2016,151.51220856102003,3.2552675318761386,45.0,1
384,2013,139.25445433789955,2.8750308219178082,45.5,1
385,2014,150.937600456621,2.811101598173516,45.5,1
386,2015,157.34410159817352,2.778788812785388,45.5,1
387,2016,144.08881489071038,3.5002527322404373,45.5,1
388,2013,135.12327168949773,3.1067100456621004,46.0,1
389,2014,148.19395205479452,3.059159817351598,46.0,1
390,2015,151.61490981735162,3.0390136986301366,46.0,1
391,2016,141.1751115664845,3.5002527322404373,46.0,1
392,2013,135.0135582191781,3.116425799086758,46.5,1
393,2014,150.37767808219178,3.119827625570776,46.5,1
394,2015,152.81867922374428,3.186017123287671,46.5,1
395,2016,141.2473816029144,3.7515027322404366,46.5,1
396,2013,134.7971289954338,3.3016917808219177,47.0,1
397,2014,148.70735388127852,3.238892694063927,47.0,1
398,2015,149.9146381278539,3.3089212328767124,47.0,1
399,2016,140.4222871129326,3.840579462659381,47.0,1
400,2013,130.0544406392694,3.520349315068493,47.5,1
401,2014,145.17966552511413,3.471369863013699,47.5,1
402,2015,147.33927739726028,3.5725068493150687,47.5,1
403,2016,138.37659949908925,3.840579462659381,47.5,1
404,2013,129.56589497716894,3.8490787671232876,48.0,1
405,2014,144.51107534246574,3.7185296803652967,48.0,1
406,2015,146.4987408675799,3.9017043378995435,48.0,1
407,2016,131.53878301457195,4.002750455373406,48.0,1
408,2013,127.26614497716895,4.118718036529681,48.5,1
409,2014,137.59689726027398,3.973695205479452,48.5,1
410,2015,141.708901826484,4.156198630136987,48.5,1
411,2016,130.8437716302368,4.091583561020037,48.5,1
412,2013,124.39046232876711,4.039812785388128,49.0,1
413,2014,134.30927625570777,3.9047899543378994,49.0,1
414,2015,140.23232762557078,4.0731894977168945,49.0,1
415,2016,129.560404143898,4.091583561020037,49.0,1
416,2013,120.52010273972604,3.619142694063927,49.5,1
417,2014,129.52546575342467,3.4611152968036527,49.5,1
418,2015,133.60333675799086,3.6800308219178084,49.5,1
419,2016,133.51749089253187,4.804149590163934,49.5,1
420,2013,118.21349543378994,5.035512557077626,52.0,1
421,2014,128.87311415525113,4.91475,52.0,1
422,2015,124.26178424657535,4.974447488584476,52.0,1
423,2016,120.6586532331512,5.178221766848816,52.0,1
424,2013,114.66804794520547,4.64143493150685,52.5,1
425,2014,122.41240410958903,4.551739726027397,52.5,1
426,2015,120.90049429223745,4.827589041095891,52.5,1
427,2016,116.54247381602914,5.302943989071038,52.5,1
428,2013,187.8968105022831,2.990562785388128,41.5,2
429,2014,189.99636415525114,2.789738584474886,41.5,2
430,2015,197.0740422374429,2.6867340182648403,41.5,2
431,2016,192.7921243169399,3.9662147085610204,41.5,2
432,2013,181.91856392694064,2.1150696347031963,42.0,2
433,2014,181.9509189497717,1.8725102739726025,42.0,2
434,2015,192.1201392694064,1.7594760273972603,42.0,2
435,2016,187.79159039162113,2.2292702641165754,42.0,2
436,2013,162.37511872146118,2.1185342465753427,42.5,2
437,2014,169.5217899543379,1.824420091324201,42.5,2
438,2015,178.52075114155252,1.7083367579908677,42.5,2
439,2016,182.70258538251366,2.7754872495446268,42.5,2
440,2013,147.57957648401828,3.346930365296804,43.0,2
441,2014,159.1515205479452,2.972714611872146,43.0,2
442,2015,162.79358333333334,2.9269714611872146,43.0,2
443,2016,160.76172586520948,2.7754872495446268,43.0,2
444,2013,141.50366894977168,3.9639748858447486,43.5,2
445,2014,157.8658778538813,3.783575342465754,43.5,2
446,2015,160.79896347031962,3.8517808219178082,43.5,2
447,2016,159.30899817850639,3.4202015027322403,43.5,2
448,2013,150.52249315068494,2.8573584474885845,44.0,2
449,2014,162.7280296803653,2.7561700913242007,44.0,2
450,2015,167.45208561643835,2.680058219178082,44.0,2
451,2016,156.27804872495446,3.451818078324226,44.0,2
452,2013,145.6844086757991,2.9753961187214615,44.5,2
453,2014,157.36649429223743,2.8699714611872147,44.5,2
454,2015,167.1767123287671,2.85526598173516,44.5,2
455,2016,152.91625113843352,3.451818078324226,44.5,2
456,2013,137.5377203196347,3.025320776255708,45.0,2
457,2014,150.85047716894977,2.898602739726027,45.0,2
458,2015,163.4515901826484,2.874554794520548,45.0,2
459,2016,151.5297199453552,3.420706967213115,45.0,2
460,2013,135.1545605022831,3.015884703196347,45.5,2
461,2014,146.2121689497717,2.850819634703196,45.5,2
462,2015,158.09077283105023,2.738261415525114,45.5,2
463,2016,142.07735200364297,3.5311873861566485,45.5,2
464,2013,127.70772831050228,3.4773470319634705,46.0,2
465,2014,145.09149429223743,3.405239726027397,46.0,2
466,2015,149.25833219178082,3.3975422374429227,46.0,2
467,2016,141.2369990892532,3.5311873861566485,46.0,2
468,2013,130.29322374429222,3.1938447488584476,46.5,2
469,2014,148.82957305936074,3.1480776255707763,46.5,2
470,2015,150.78601826484018,3.169872146118722,46.5,2
471,2016,141.14541552823317,3.67959927140255,46.5,2
472,2013,135.01958675799088,3.3877191780821914,47.0,2
473,2014,148.3453299086758,3.3382511415525116,47.0,2
474,2015,153.7491484018265,3.361063926940639,47.0,2
