,annee,Energie_recue,Energie_fournie,latitude,longitude,rendement_annuel,retour_énergétique
985,2014,1182364.38,167231.75447900078,48.0,9,0.14143842398144707,9.954271099940522
986,2015,1258487.42,176563.17173438478,48.0,9,0.14029792346623918,10.50971260323719
987,2016,1161284.58,164708.80024577468,48.0,9,0.1418332793549835,9.804095252724682
988,2013,1065605.63,152919.07576218827,48.5,9,0.1435043804734668,9.102325938225492
989,2014,1169748.8699999999,165685.30300124228,48.5,9,0.14164177222179516,9.862220416740612
990,2015,1218236.69,171629.10241103926,48.5,9,0.14088321573292895,10.2160180006571
991,2016,1147971.85,163076.88120472917,48.5,9,0.1420565157627595,9.706957214567213
992,2013,1056540.82,151807.88098527477,49.0,9,0.14368387677181726,9.036183391980641
993,2014,1198481.75,169207.47568679028,49.0,9,0.14118485799787128,10.071873552785135
994,2015,1204177.52,169905.68225421978,49.0,9,0.1410968727054627,10.113433467513081
995,2016,1135141.42,161504.08411338867,49.0,9,0.14227661969500566,9.61333834008266
996,2013,1029139.0599999999,148448.8814485788,49.5,9,0.14424569741680857,8.836242943367784
997,2014,1153322.09,163671.65327912927,49.5,9,0.1419132215521245,9.742360314233885
998,2015,1167482.61,165407.49725847127,49.5,9,0.1416787674965636,9.84568436062329
999,2016,1122005.45,159893.8329052892,49.5,9,0.14250718025058542,9.517490053886261
1000,2013,1050113.2,151019.96179314778,50.0,9,0.14381303062674367,8.98928344006832
1001,2014,1152429.38,163562.22189675077,50.0,9,0.14192819511140092,9.73584654147326
1002,2015,1179877.34,166926.88478421676,50.0,9,0.14147816821722906,9.936124094298616
1003,2016,1127258.35,160537.75098450418,50.0,9,0.1424143373916939,9.555818510982391
1004,2013,1019738.79,147296.56486107426,50.5,9,0.14444538768705098,8.76765267030204
1005,2014,1111238.99,158512.96590274427,50.5,9,0.1426452521277572,9.435295589449064
1006,2015,1143395.03,162454.76100867827,50.5,9,0.14208104526104007,9.669926250516564
1007,2016,1016058.6,146906.51311034168,50.5,9,0.1445846854800911,8.744435304187006
1008,2013,984379.57,142962.11322008728,51.0,9,0.14523067887327984,8.509649596433766
1009,2014,1071812.75,153679.96532564028,51.0,9,0.14338322186001265,9.147616983669064
1010,2015,1120275.93,159620.74428169327,51.0,9,0.1424834185999991,9.501234778672218
1011,2016,1070933.21,153633.22663408518,51.0,9,0.14345733720787796,9.144834918695546
1012,2013,964570.12,140533.80447742977,51.5,9,0.14569578879079292,8.36510740937082
1013,2014,1043767.89,150242.13243655927,51.5,9,0.14394209083837525,8.942984073604718
1014,2015,1085455.34,155352.31971051678,51.5,9,0.14312179781668102,9.24716188753076
1015,2016,1056307.99,151840.41817199817,51.5,9,0.14374635012653664,9.038120129285605
1016,2013,944136.89,138029.068103949,52.0,9,0.14619603318746394,8.216015958568391
1017,2014,1041688.4,149987.25899730748,52.0,9,0.14398476453928782,8.927813035554017
1018,2015,1065258.97,152876.61842931696,52.0,9,0.14351122378187248,9.099798716030772
1019,2016,1053371.69,151480.51419512942,52.0,9,0.143805378133078,9.016697273519608
1020,2013,970210.2,141225.2217893375,52.5,9,0.14556146883359658,8.40626320174628
1021,2014,1064970.33,152841.23597117298,52.5,9,0.143516895884952,9.097692617331726
1022,2015,1065142.13,152862.29579070298,52.5,9,0.14351351944993762,9.098946178018034
1023,2016,1059528.22,152235.20226690493,52.5,9,0.14368206470886158,9.061619182553866
1024,2013,1156900.81,164110.34476544126,44.5,10,0.1418534271450992,9.768472902704836
1025,2014,1190374.85,168213.70472667526,44.5,10,0.14131154125666823,10.012720519444956
1026,2015,1344613.3,187120.77062648276,44.5,10,0.13916326026708403,11.138141108719212
1027,2016,1442370.73,199165.28215137718,44.5,10,0.13808189393262105,11.855076318534357
1028,2013,1365291.6199999999,189655.58836445477,45.0,10,0.1389121456443531,11.289023116931832
1029,2014,1421842.96,196587.84106864376,45.0,10,0.13826269609172856,11.70165720646689
1030,2015,1494869.27,205539.65078658226,45.0,10,0.13749673962230977,12.234503023010848
1031,2016,1474026.33,203045.7316456372,45.0,10,0.13774905340099128,12.086055455097451
1032,2013,1363776.13,189469.81452336328,45.5,10,0.138930290943986,11.277965150200195
1033,2014,1428971.85,197461.72428662528,45.5,10,0.13818447458333435,11.753674064680077
1034,2015,1508822.95,207250.13962581026,45.5,10,0.13735881975138983,12.336317834869659
1035,2016,1139639.0,162055.4125366817,45.5,10,0.14219890029797302,9.646155508135815
1036,2013,1174143.23,166223.97837114826,46.0,10,0.14157044398335308,9.894284426854062
1037,2014,1202799.3699999999,169736.7440104173,46.0,10,0.14111808523013883,10.103377619667695
1038,2015,1297620.32,181360.21371159976,46.0,10,0.13976369737459085,10.795250816166652
1039,2016,1202133.9,169716.2467365967,46.0,10,0.14117915378361487,10.10215754384504
1040,2013,993003.23,144019.23035214827,46.5,10,0.14503399989156962,8.57257323524692
1041,2014,1022743.78,147664.92660199077,46.5,10,0.14438115341262772,8.789578964404212
1042,2015,1112804.07,158704.81865216227,46.5,10,0.14261703648528376,9.44671539596204
1043,2016,1002060.37,145190.56318287118,46.5,10,0.14489203198692627,8.642295427551856
1044,2013,836925.12,124886.65276667978,47.0,10,0.149220820097597,7.433729331349987
1045,2014,865534.77,128393.71950600727,47.0,10,0.14834033704504704,7.642483303929004
1046,2015,933851.08,136768.16164544577,47.0,10,0.1464560726807167,8.140962002705106
1047,2016,940326.83,137623.05904231218,47.0,10,0.14635662266736787,8.191848752518581
1048,2013,1001956.0599999999,145116.69824552877,47.5,10,0.14483339543405604,8.637898705090999
1049,2014,1034035.51,149049.10469268626,47.5,10,0.1441431200875164,8.8719705174218
1050,2015,1148264.52,163051.67940566977,47.5,10,0.1419983606265826,9.705457107480344
1051,2016,1064050.8,152789.5577602117,47.5,10,0.14359235269614165,9.094616533345935
1052,2013,1079587.18,154632.9809993808,48.0,10,0.14323343576512348,9.204344107106
1053,2014,1173223.5,166111.23478665279,48.0,10,0.1415853286152662,9.887573499205523
1054,2015,1230225.43,173098.72232251827,48.0,10,0.14070488066769868,10.303495376340374
1055,2016,1122574.1199999999,159963.5423789337,48.0,10,0.14249708730051047,9.521639427317481
1056,2013,1061882.59,152462.69304680428,48.5,10,0.1435777311753499,9.075160300405017
1057,2014,1147030.25,162900.37845426527,48.5,10,0.14201925228586193,9.69645109846817
1058,2015,1206967.73,170247.71554322328,48.5,10,0.14105407403329936,10.133792591858528
1059,2016,1141021.25,162224.8533722192,48.5,10,0.14217513773053675,9.656241272155905
1060,2013,1027438.73,148240.44930107327,49.0,10,0.14428154689192343,8.823836267921028
1061,2014,1157014.18,164124.24203983077,49.0,10,0.14185153896716354,9.769300121418498
1062,2015,1186467.64,167734.74583572178,49.0,10,0.14137321590643787,9.984211061650106
1063,2016,1135271.54,161520.03465889068,49.0,10,0.14227436253611245,9.614287777314921
1064,2013,1046932.33,150630.04009263328,49.5,10,0.1438775322686169,8.966073815037696
1065,2014,1176719.77,166539.81927575727,49.5,10,0.14152886993286198,9.913084480699837
1066,2015,1193189.48,168558.73150108577,49.5,10,0.1412673630856063,10.033257827445581
1067,2016,1144754.78,162682.5219869447,49.5,10,0.1421112406160424,9.68348345160385
1068,2013,1053754.71,151466.35028800627,50.0,10,0.1437396662151159,9.015854183809898
1069,2014,1164413.18,165031.23624648078,50.0,10,0.14172910362151758,9.823287871814331
1070,2015,1197397.43,169074.55610871827,50.0,10,0.141201702853762,10.063961673137992
1071,2016,1144691.41,162674.75388005518,50.0,10,0.14211232167808022,9.683021064289
1072,2013,971082.5599999999,141332.12118930378,50.5,10,0.145540788199619,8.412626261268082
1073,2014,1063189.89,152622.94626025928,50.5,10,0.14355191645046522,9.08469918215829
1074,2015,1123488.79,160014.58742357427,50.5,10,0.14242651003538206,9.524677822831801
1075,2016,1070303.09,153555.98441358318,50.5,10,0.14346962635937374,9.14023716747519
1076,2013,974700.83,141775.6608471083,51.0,10,0.14545556593719972,8.439027431375493
1077,2014,1070201.52,153482.45535461977,51.0,10,0.14341453687583977,9.135860437774987
1078,2015,1134986.31,161423.99194186626,51.0,10,0.14222549692415784,9.60857094892061
1079,2016,1065342.45,152947.89254423918,51.0,10,0.1435668808130561,9.104041222871379
1080,2013,966803.78,140807.61400299077,51.5,10,0.14564239085100678,8.381405595416117
1081,2014,1066769.93,153061.79955659327,51.5,10,0.14348154672544366,9.110821402178171
1082,2015,1120952.92,159703.73198380976,51.5,10,0.1424714001225045,9.50617452284582
1083,2016,1072489.77,153824.03497336118,51.5,10,0.1434270417081565,9.156192557938166
1084,2013,947819.0,138480.4334828175,52.0,10,0.1461043020690844,8.242882945405803
1085,2014,1041448.04,149957.79486330147,52.0,10,0.1439897038581987,8.926059218053659
1086,2015,1067071.76,153098.83630036347,52.0,10,0.14347567055880428,9.11302597025973
1087,2016,1088379.54,155771.89372442695,52.0,10,0.14312276921746153,9.27213653121589
1088,2013,982948.5599999999,142786.73263164348,52.5,10,0.145263687686407,8.499210275693065
1089,2014,1050672.25,151088.52942620497,52.5,10,0.14380177017733645,8.993364846797915
1090,2015,1072753.76,153795.35489506347,52.5,10,0.14336501127254353,9.154485410420445
1091,2016,1051860.74,151295.29688244694,52.5,10,0.14383586260900558,9.005672433478985
